"county","tract","bg","cbsa","pop10","afact"
"County code","Tract","Block group","CBSA (current)","Population (2010)","bg to cbsa allocation factor"
"48423","0019.01","3","46340",1566,1 
"48423","0019.01","4","46340",977,1 
"48423","0019.05","1","46340",1110,1 
"48423","0019.05","2","46340",4656,1 
"48423","0019.05","3","46340",2711,1 
"48423","0019.06","1","46340",2980,1 
"48423","0019.06","2","46340",2367,1 
"48423","0019.07","1","46340",1294,1 
"48423","0019.07","2","46340",1863,1 
"48423","0019.07","3","46340",1269,1 
"48423","0019.07","4","46340",1661,1 
"48423","0019.08","1","46340",3092,1 
"48423","0019.08","2","46340",4169,1 
"48423","0019.08","3","46340",2476,1 
"48423","0020.03","1","46340",1160,1 
"48423","0020.03","2","46340",904,1 
"48423","0020.03","3","46340",673,1 
"48423","0020.03","4","46340",1190,1 
"48423","0020.04","1","46340",1432,1 
"48423","0020.04","2","46340",1091,1 
"48423","0020.06","1","46340",895,1 
"48423","0020.06","2","46340",1380,1 
"48423","0020.06","3","46340",1098,1 
"48423","0020.07","1","46340",1234,1 
"48423","0020.07","2","46340",2312,1 
"48423","0020.07","3","46340",934,1 
"48423","0020.07","4","46340",2828,1 
"48423","0020.08","1","46340",1236,1 
"48423","0020.08","2","46340",1728,1 
"48423","0020.08","3","46340",2413,1 
"48423","0020.09","1","46340",2454,1 
"48423","0020.09","2","46340",1316,1 
"48423","0020.09","3","46340",3971,1 
"48423","0021.01","1","46340",1250,1 
"48423","0021.01","2","46340",1623,1 
"48423","0021.01","3","46340",1180,1 
"48423","0021.02","1","46340",1782,1 
"48423","0021.02","2","46340",1649,1 
"48423","0021.02","3","46340",2286,1 
"48423","0022.00","1","46340",1960,1 
"48423","0022.00","2","46340",1859,1 
"48423","0022.00","3","46340",2236,1 
"48423","9800.00","1","46340",4,1 
"48425","0001.00","1","19100",3078,1 
"48425","0001.00","2","19100",1831,1 
"48425","0001.00","3","19100",1830,1 
"48425","0002.00","1","19100",1014,1 
"48425","0002.00","2","19100",737,1 
"48427","9501.01","1","40100",1268,1 
"48427","9501.04","1","40100",2279,1 
"48427","9501.04","2","40100",1464,1 
"48427","9501.05","1","40100",1414,1 
"48427","9501.05","2","40100",2003,1 
"48427","9501.06","1","40100",2259,1 
"48427","9501.06","2","40100",1148,1 
"48427","9501.07","1","40100",1997,1 
"48427","9501.07","2","40100",2048,1 
"48427","9501.08","1","40100",1435,1 
"48427","9501.08","2","40100",1383,1 
"48427","9502.02","1","40100",1348,1 
"48427","9502.02","2","40100",1312,1 
"48427","9502.03","1","40100",1525,1 
"48427","9502.03","2","40100",2361,1 
"48427","9502.04","1","40100",1211,1 
"48427","9502.04","2","40100",836,1 
"48427","9502.04","3","40100",1567,1 
"48427","9502.04","4","40100",1548,1 
"48427","9504.01","1","40100",1285,1 
"48427","9504.01","2","40100",2129,1 
"48427","9504.01","3","40100",1373,1 
"48427","9504.01","4","40100",1635,1 
"48427","9504.02","1","40100",2792,1 
"48427","9504.02","2","40100",2386,1 
"48427","9505.00","1","40100",744,1 
"48427","9505.00","2","40100",1053,1 
"48427","9505.00","3","40100",1599,1 
"48427","9505.00","4","40100",1519,1 
"48427","9506.00","1","40100",526,1 
"48427","9506.00","2","40100",1038,1 
"48427","9506.00","3","40100",1689,1 
"48427","9506.00","4","40100",3432,1 
"48427","9507.01","1","40100",1926,1 
"48427","9507.01","2","40100",1996,1 
"48427","9507.02","1","40100",1481,1 
"48427","9507.02","2","40100",1959,1 
"48429","9502.00","1"," ",716,1 
"48429","9502.00","2"," ",1493,1 
"48429","9502.00","3"," ",1081,1 
"48429","9502.00","4"," ",859,1 
"48429","9503.00","1"," ",751,1 
"48429","9503.00","2"," ",1061,1 
"48429","9503.00","3"," ",530,1 
"48429","9505.00","1"," ",969,1 
"48429","9505.00","2"," ",1255,1 
"48429","9505.00","3"," ",915,1 
"48431","9501.00","1"," ",1143,1 
"48433","9503.00","1"," ",607,1 
"48433","9503.00","2"," ",883,1 
"48435","9503.00","1"," ",787,1 
"48435","9503.00","2"," ",1042,1 
"48435","9503.00","3"," ",1177,1 
"48435","9503.00","4"," ",1122,1 
"48437","9502.00","1"," ",819,1 
"48437","9502.00","2"," ",1197,1 
"48437","9503.00","1"," ",1468,1 
"48437","9503.00","2"," ",995,1 
"48437","9503.00","3"," ",1394,1 
"48437","9503.00","4"," ",684,1 
"48437","9504.00","1"," ",540,1 
"48437","9504.00","2"," ",757,1 
"48439","1001.01","1","19100",1394,1 
"48439","1001.01","2","19100",1783,1 
"48439","1001.01","3","19100",1187,1 
"48439","1001.01","4","19100",839,1 
"48439","1001.01","5","19100",679,1 
"48439","1001.02","1","19100",960,1 
"48439","1001.02","2","19100",1985,1 
"48439","1001.02","3","19100",1066,1 
"48439","1001.02","4","19100",838,1 
"48439","1002.01","1","19100",1922,1 
"48439","1002.01","2","19100",1668,1 
"48439","1002.01","3","19100",1181,1 
"48439","1002.02","1","19100",2070,1 
"48439","1002.02","2","19100",1138,1 
"48439","1002.02","3","19100",2241,1 
"48439","1003.00","1","19100",900,1 
"48439","1003.00","2","19100",993,1 
"48439","1003.00","3","19100",1013,1 
"48439","1003.00","4","19100",1784,1 
"48439","1004.00","1","19100",1043,1 
"48439","1004.00","2","19100",1136,1 
"48439","1004.00","3","19100",1004,1 
"48439","1004.00","4","19100",1346,1 
"48439","1004.00","5","19100",1535,1 
"48439","1004.00","6","19100",1450,1 
"48439","1005.01","1","19100",2012,1 
"48439","1005.01","2","19100",1512,1 
"48439","1005.01","3","19100",2010,1 
"48439","1005.01","4","19100",1924,1 
"48439","1005.01","5","19100",2249,1 
"48439","1005.02","1","19100",1897,1 
"48439","1005.02","2","19100",1103,1 
"48439","1005.02","3","19100",1158,1 
"48439","1005.02","4","19100",1004,1 
"48439","1005.02","5","19100",796,1 
"48439","1005.02","6","19100",1533,1 
"48439","1006.01","1","19100",847,1 
"48439","1006.01","2","19100",638,1 
"48439","1006.01","3","19100",542,1 
"48439","1006.02","1","19100",905,1 
"48439","1006.02","2","19100",2854,1 
"48439","1007.00","1","19100",1337,1 
"48439","1007.00","2","19100",1286,1 
"48439","1007.00","3","19100",841,1 
"48439","1007.00","4","19100",654,1 
"48439","1007.00","5","19100",729,1 
"48439","1008.00","1","19100",1031,1 
"48439","1008.00","2","19100",931,1 
"48439","1008.00","3","19100",942,1 
"48439","1008.00","4","19100",1011,1 
"48439","1008.00","5","19100",821,1 
"48439","1008.00","6","19100",1165,1 
"48439","1009.00","1","19100",784,1 
"48439","1009.00","2","19100",1225,1 
"48439","1012.01","1","19100",565,1 
"48439","1012.01","2","19100",1401,1 
"48439","1012.02","1","19100",1047,1 
"48439","1012.02","2","19100",2268,1 
"48439","1012.02","3","19100",1454,1 
"48439","1013.01","1","19100",1499,1 
"48439","1013.01","2","19100",1461,1 
"48439","1013.01","3","19100",653,1 
"48439","1013.01","4","19100",1440,1 
"48439","1013.02","1","19100",722,1 
"48439","1013.02","2","19100",1238,1 
"48439","1013.02","3","19100",841,1 
"48439","1014.01","1","19100",938,1 
"48439","1014.01","2","19100",904,1 
"48439","1014.01","3","19100",1232,1 
"48439","1014.01","4","19100",880,1 
"48439","1014.01","5","19100",977,1 
"48439","1014.02","1","19100",816,1 
"48439","1014.02","2","19100",1138,1 
"48439","1014.02","3","19100",1720,1 
"48439","1014.03","1","19100",1189,1 
"48439","1014.03","2","19100",915,1 
"48439","1014.03","3","19100",990,1 
"48439","1014.03","4","19100",1410,1 
"48439","1015.00","1","19100",1106,1 
"48439","1015.00","2","19100",569,1 
"48439","1015.00","3","19100",826,1 
"48439","1015.00","4","19100",840,1 
"48439","1015.00","5","19100",987,1 
"48439","1017.00","1","19100",1950,1 
"48439","1017.00","2","19100",670,1 
"48439","1020.00","1","19100",534,1 
"48439","1020.00","2","19100",782,1 
"48439","1021.00","1","19100",874,1 
"48439","1021.00","2","19100",627,1 
"48439","1021.00","3","19100",1242,1 
"48439","1021.00","4","19100",1324,1 
"48439","1021.00","5","19100",715,1 
"48439","1022.01","1","19100",886,1 
"48439","1022.01","2","19100",826,1 
"48439","1022.01","3","19100",840,1 
"48439","1022.01","4","19100",792,1 
"48439","1022.02","1","19100",949,1 
"48439","1022.02","2","19100",686,1 
"48439","1022.02","3","19100",991,1 
"48439","1023.01","1","19100",1157,1 
"48439","1023.01","2","19100",1180,1 
"48439","1023.01","3","19100",839,1 
"48439","1023.02","1","19100",1413,1 
"48439","1023.02","2","19100",1000,1 
"48439","1023.02","3","19100",1716,1 
"48439","1023.02","4","19100",1422,1 
"48439","1024.01","1","19100",898,1 
"48439","1024.01","2","19100",736,1 
"48439","1024.01","3","19100",1072,1 
"48439","1024.01","4","19100",992,1 
"48439","1024.02","1","19100",837,1 
"48439","1024.02","2","19100",1136,1 
"48439","1024.02","3","19100",1478,1 
"48439","1024.02","4","19100",734,1 
"48439","1025.00","1","19100",595,1 
"48439","1025.00","2","19100",1002,1 
"48439","1025.00","3","19100",831,1 
"48439","1025.00","4","19100",1118,1 
"48439","1026.01","1","19100",498,1 
"48439","1026.01","2","19100",1211,1 
"48439","1026.01","3","19100",1848,1 
"48439","1026.02","1","19100",1099,1 
"48439","1026.02","2","19100",1571,1 
"48439","1026.02","3","19100",911,1 
"48439","1027.00","1","19100",632,1 
"48439","1027.00","2","19100",933,1 
"48439","1027.00","3","19100",847,1 
"48439","1027.00","4","19100",767,1 
"48439","1028.00","1","19100",547,1 
"48439","1028.00","2","19100",606,1 
"48439","1035.00","1","19100",855,1 
"48439","1035.00","2","19100",712,1 
"48439","1035.00","3","19100",2440,1 
"48439","1035.00","4","19100",1844,1 
"48439","1036.01","1","19100",1083,1 
"48439","1036.01","2","19100",1092,1 
"48439","1036.01","3","19100",625,1 
"48439","1036.02","1","19100",1083,1 
"48439","1036.02","2","19100",1022,1 
"48439","1037.01","1","19100",1486,1 
"48439","1037.01","2","19100",1109,1 
"48439","1037.01","3","19100",1753,1 
"48439","1037.02","1","19100",1768,1 
"48439","1037.02","2","19100",1031,1 
"48439","1038.00","1","19100",1999,1 
"48439","1038.00","2","19100",1560,1 
"48439","1041.00","1","19100",1076,1 
"48439","1041.00","2","19100",1170,1 
"48439","1041.00","3","19100",502,1 
"48439","1041.00","4","19100",720,1 
"48439","1042.01","1","19100",940,1 
"48439","1042.01","2","19100",933,1 
"48439","1042.01","3","19100",1665,1 
"48439","1042.01","4","19100",2384,1 
"48439","1042.02","1","19100",621,1 
"48439","1042.02","2","19100",819,1 
"48439","1042.02","3","19100",668,1 
"48439","1042.02","4","19100",1176,1 
"48439","1043.00","1","19100",1192,1 
"48439","1043.00","2","19100",1156,1 
"48439","1043.00","3","19100",749,1 
"48439","1043.00","4","19100",668,1 
"48439","1043.00","5","19100",998,1 
"48439","1043.00","6","19100",991,1 
"48439","1044.00","1","19100",897,1 
"48439","1044.00","2","19100",1464,1 
"48439","1044.00","3","19100",687,1 
"48439","1044.00","4","19100",1700,1 
"48439","1044.00","5","19100",704,1 
"48439","1045.02","1","19100",2235,1 
"48439","1045.02","2","19100",733,1 
"48439","1045.03","1","19100",1329,1 
"48439","1045.03","2","19100",1314,1 
"48439","1045.04","1","19100",1359,1 
"48439","1045.04","2","19100",1847,1 
"48439","1045.05","1","19100",1169,1 
"48439","1045.05","2","19100",752,1 
"48439","1045.05","3","19100",1730,1 
"48439","1046.01","1","19100",1038,1 
"48439","1046.01","2","19100",920,1 
"48439","1046.01","3","19100",1729,1 
"48439","1046.02","1","19100",998,1 
"48439","1046.02","2","19100",988,1 
"48439","1046.02","3","19100",1174,1 
"48439","1046.02","4","19100",1591,1 
"48439","1046.03","1","19100",1461,1 
"48439","1046.03","2","19100",1009,1 
"48439","1046.03","3","19100",1305,1 
"48439","1046.04","1","19100",855,1 
"48439","1046.04","2","19100",1868,1 
"48439","1046.05","1","19100",785,1 
"48439","1046.05","2","19100",742,1 
"48439","1046.05","3","19100",1769,1 
"48439","1046.05","4","19100",835,1 
"48439","1047.01","1","19100",1123,1 
"48439","1047.01","2","19100",1511,1 
"48439","1047.01","3","19100",1197,1 
"48439","1047.01","4","19100",1085,1 
"48439","1047.02","1","19100",1025,1 
"48439","1047.02","2","19100",967,1 
"48439","1047.02","3","19100",1337,1 
"48439","1048.02","1","19100",1849,1 
"48439","1048.02","2","19100",1178,1 
"48439","1048.02","3","19100",1389,1 
"48439","1048.02","4","19100",1233,1 
"48439","1048.03","1","19100",1175,1 
"48439","1048.03","2","19100",960,1 
"48439","1048.03","3","19100",1738,1 
"48439","1048.03","4","19100",1001,1 
"48439","1048.03","5","19100",1337,1 
"48439","1048.04","1","19100",1046,1 
"48439","1048.04","2","19100",1794,1 
"48439","1049.00","1","19100",1195,1 
"48439","1049.00","2","19100",1516,1 
"48439","1050.01","1","19100",840,1 
"48439","1050.01","2","19100",1359,1 
"48439","1050.01","3","19100",1571,1 
"48439","1050.01","4","19100",1106,1 
"48439","1050.01","5","19100",1074,1 
"48439","1050.06","1","19100",870,1 
"48439","1050.07","1","19100",1856,1 
"48439","1050.07","2","19100",2701,1 
"48439","1050.08","1","19100",2615,1 
"48439","1050.08","2","19100",1189,1 
"48439","1050.08","3","19100",2233,1 
"48439","1050.08","4","19100",682,1 
"48439","1050.08","5","19100",662,1 
"48439","1052.01","1","19100",1119,1 
"48439","1052.01","2","19100",1533,1 
"48439","1052.01","3","19100",1169,1 
"48439","1052.01","4","19100",1702,1 
"48439","1052.03","1","19100",911,1 
"48439","1052.03","2","19100",1291,1 
"48439","1052.04","1","19100",810,1 
"48439","1052.04","2","19100",2333,1 
"48439","1052.05","1","19100",721,1 
"48439","1052.05","2","19100",1211,1 
"48439","1052.05","3","19100",1684,1 
"48439","1052.05","4","19100",886,1 
"48439","1054.03","1","19100",1717,1 
"48439","1054.03","2","19100",1017,1 
"48439","1054.03","3","19100",1132,1 
"48439","1054.03","4","19100",1324,1 
"48439","1054.03","5","19100",783,1 
"48439","1054.04","1","19100",978,1 
"48439","1054.04","2","19100",1475,1 
"48439","1054.04","3","19100",1403,1 
"48439","1054.05","1","19100",1567,1 
"48439","1054.05","2","19100",315,1 
"48439","1054.05","3","19100",1718,1 
"48439","1054.06","1","19100",1076,1 
"48439","1054.06","2","19100",877,1 
"48439","1054.06","3","19100",530,1 
"48439","1054.06","4","19100",1284,1 
"48439","1054.06","5","19100",1258,1 
"48439","1055.02","1","19100",806,1 
"48439","1055.02","2","19100",1508,1 
"48439","1055.02","3","19100",678,1 
"48439","1055.02","4","19100",996,1 
"48439","1055.02","5","19100",1380,1 
"48439","1055.03","1","19100",652,1 
"48439","1055.03","2","19100",634,1 
"48439","1055.03","3","19100",686,1 
"48439","1055.03","4","19100",557,1 
"48439","1055.03","5","19100",954,1 
"48439","1055.03","6","19100",2304,1 
"48439","1055.05","1","19100",1678,1 
"48439","1055.05","2","19100",788,1 
"48439","1055.05","3","19100",1063,1 
"48439","1055.05","4","19100",1028,1 
"48439","1055.07","1","19100",2515,1 
"48439","1055.07","2","19100",1575,1 
"48439","1055.07","3","19100",2519,1 
"48439","1055.08","1","19100",4218,1 
"48439","1055.08","2","19100",2430,1 
"48439","1055.10","1","19100",5619,1 
"48439","1055.10","2","19100",2041,1 
"48439","1055.11","1","19100",1873,1 
"48439","1055.11","2","19100",770,1 
"48439","1055.11","3","19100",1280,1 
"48439","1055.11","4","19100",1892,1 
"48439","1055.12","1","19100",1087,1 
"48439","1055.12","2","19100",1002,1 
"48439","1055.12","3","19100",975,1 
"48439","1055.12","4","19100",1123,1 
"48439","1055.13","1","19100",1057,1 
"48439","1055.13","2","19100",1832,1 
"48439","1055.14","1","19100",872,1 
"48439","1055.14","2","19100",904,1 
"48439","1055.14","3","19100",759,1 
"48439","1056.00","1","19100",1523,1 
"48439","1056.00","2","19100",1561,1 
"48439","1056.00","3","19100",1026,1 
"48439","1056.00","4","19100",943,1 
"48439","1057.01","1","19100",1069,1 
"48439","1057.01","2","19100",1027,1 
"48439","1057.01","3","19100",1599,1 
"48439","1057.03","1","19100",1740,1 
"48439","1057.03","2","19100",1941,1 
"48439","1057.04","1","19100",931,1 
"48439","1057.04","2","19100",1392,1 
"48439","1057.04","3","19100",1663,1 
"48439","1057.04","4","19100",1602,1 
"48439","1057.04","5","19100",2815,1 
"48439","1058.00","1","19100",827,1 
"48439","1058.00","2","19100",925,1 
"48439","1058.00","3","19100",804,1 
"48439","1058.00","4","19100",1766,1 
"48439","1059.01","1","19100",975,1 
"48439","1059.01","2","19100",892,1 
"48439","1059.01","3","19100",1468,1 
"48439","1059.02","1","19100",4381,1 
"48439","1059.02","2","19100",1781,1 
"48439","1060.01","1","19100",1382,1 
"48439","1060.01","2","19100",2577,1 
"48439","1060.01","3","19100",1322,1 
"48439","1060.01","4","19100",2202,1 
"48439","1060.02","1","19100",1653,1 
"48439","1060.02","2","19100",797,1 
"48439","1060.02","3","19100",1013,1 
"48439","1060.04","1","19100",1405,1 
"48439","1060.04","2","19100",1259,1 
"48439","1060.04","3","19100",999,1 
"48439","1060.04","4","19100",1610,1 
"48439","1061.01","1","19100",910,1 
"48439","1061.01","2","19100",719,1 
"48439","1061.02","1","19100",2661,1 
"48439","1061.02","2","19100",1010,1 
"48439","1062.01","1","19100",641,1 
"48439","1062.01","2","19100",870,1 
"48439","1062.01","3","19100",1071,1 
"48439","1062.01","4","19100",885,1 
"48439","1062.02","1","19100",727,1 
"48439","1062.02","2","19100",1719,1 
"48439","1062.02","3","19100",1953,1 
"48439","1063.00","1","19100",767,1 
"48439","1063.00","2","19100",2234,1 
"48439","1064.00","1","19100",829,1 
"48439","1064.00","2","19100",1325,1 
"48439","1065.02","1","19100",669,1 
"48439","1065.02","2","19100",737,1 
"48439","1065.02","3","19100",999,1 
"48439","1065.03","1","19100",1325,1 
"48439","1065.03","2","19100",763,1 
"48439","1065.03","3","19100",1570,1 
"48439","1065.03","4","19100",1407,1 
"48439","1065.07","1","19100",958,1 
"48439","1065.07","2","19100",942,1 
"48439","1065.09","1","19100",1093,1 
"48439","1065.09","2","19100",1191,1 
"48439","1065.09","3","19100",1735,1 
"48439","1065.10","1","19100",2652,1 
"48439","1065.10","2","19100",1556,1 
"48439","1065.10","3","19100",3921,1 
"48439","1065.11","1","19100",2421,1 
"48439","1065.11","2","19100",2181,1 
"48439","1065.11","3","19100",908,1 
"48439","1065.11","4","19100",1124,1 
"48439","1065.12","1","19100",1929,1 
"48439","1065.12","2","19100",1332,1 
"48439","1065.12","3","19100",1162,1 
"48439","1065.13","1","19100",1419,1 
"48439","1065.13","2","19100",1516,1 
"48439","1065.14","1","19100",478,1 
"48439","1065.14","2","19100",1499,1 
"48439","1065.14","3","19100",1944,1 
"48439","1065.14","4","19100",1022,1 
"48439","1065.15","1","19100",1663,1 
"48439","1065.15","2","19100",1515,1 
"48439","1065.15","3","19100",646,1 
"48439","1065.16","1","19100",1912,1 
"48439","1065.16","2","19100",1235,1 
"48439","1065.16","3","19100",2180,1 
"48439","1065.17","1","19100",1621,1 
"48439","1065.17","2","19100",1403,1 
"48439","1065.17","3","19100",2234,1 
"48439","1065.17","4","19100",2129,1 
"48439","1065.18","1","19100",1587,1 
"48439","1065.18","2","19100",1528,1 
"48439","1066.00","1","19100",1402,1 
"48439","1066.00","2","19100",884,1 
"48439","1067.00","1","19100",1547,1 
"48439","1067.00","2","19100",611,1 
"48439","1101.01","1","19100",1801,1 
"48439","1101.01","2","19100",1064,1 
"48439","1101.01","3","19100",962,1 
"48439","1101.01","4","19100",1117,1 
"48439","1101.01","5","19100",1672,1 
"48439","1101.02","1","19100",961,1 
"48439","1101.02","2","19100",804,1 
"48439","1101.02","3","19100",812,1 
"48439","1101.02","4","19100",1646,1 
"48439","1102.02","1","19100",875,1 
"48439","1102.02","2","19100",873,1 
"48439","1102.02","3","19100",863,1 
"48439","1102.02","4","19100",1197,1 
"48439","1102.03","1","19100",1816,1 
"48439","1102.03","2","19100",1715,1 
"48439","1102.03","3","19100",2444,1 
"48439","1102.03","4","19100",2773,1 
"48439","1102.04","1","19100",2602,1 
"48439","1102.04","2","19100",1016,1 
"48439","1102.04","3","19100",769,1 
"48439","1102.04","4","19100",1032,1 
"48439","1102.04","5","19100",1297,1 
"48439","1103.01","1","19100",1113,1 
"48439","1103.01","2","19100",1173,1 
"48439","1103.01","3","19100",1621,1 
"48439","1103.02","1","19100",806,1 
"48439","1103.02","2","19100",1144,1 
"48439","1103.02","3","19100",905,1 
"48439","1103.02","4","19100",1398,1 
"48439","1103.02","5","19100",791,1 
"48439","1104.01","1","19100",1275,1 
"48439","1104.01","2","19100",977,1 
"48439","1104.01","3","19100",1406,1 
"48439","1104.01","4","19100",999,1 
"48439","1104.02","1","19100",1306,1 
"48439","1104.02","2","19100",858,1 
"48439","1104.02","3","19100",860,1 
"48439","1104.02","4","19100",800,1 
"48439","1104.02","5","19100",862,1 
"48439","1105.00","1","19100",1463,1 
"48439","1105.00","2","19100",1145,1 
"48439","1105.00","3","19100",1204,1 
"48439","1105.00","4","19100",1314,1 
"48439","1105.00","5","19100",1355,1 
"48439","1105.00","6","19100",735,1 
"48439","1105.00","7","19100",669,1 
"48439","1106.00","1","19100",693,1 
"48439","1106.00","2","19100",926,1 
"48439","1106.00","3","19100",853,1 
"48439","1107.01","1","19100",1097,1 
"48439","1107.01","2","19100",1051,1 
"48439","1107.01","3","19100",1214,1 
"48439","1107.01","4","19100",1144,1 
"48439","1107.01","5","19100",1296,1 
"48439","1107.01","6","19100",1053,1 
"48439","1107.03","1","19100",1045,1 
"48439","1107.03","2","19100",2558,1 
"48439","1107.03","3","19100",1123,1 
"48439","1107.04","1","19100",1132,1 
"48439","1107.04","2","19100",2143,1 
"48439","1107.04","3","19100",1260,1 
"48439","1108.05","1","19100",1474,1 
"48439","1108.05","2","19100",1389,1 
"48439","1108.05","3","19100",1647,1 
"48439","1108.05","4","19100",1548,1 
"48439","1108.06","1","19100",1381,1 
"48439","1108.06","2","19100",736,1 
"48439","1108.06","3","19100",1343,1 
"48439","1108.06","4","19100",1120,1 
"48439","1108.07","1","19100",690,1 
"48439","1108.07","2","19100",1495,1 
"48439","1108.07","3","19100",1518,1 
"48439","1108.07","4","19100",1878,1 
"48439","1108.08","1","19100",951,1 
"48439","1108.08","2","19100",949,1 
"48439","1108.09","1","19100",481,1 
"48439","1108.09","2","19100",1358,1 
"48439","1109.01","1","19100",722,1 
"48439","1109.01","2","19100",609,1 
"48439","1109.01","3","19100",1190,1 
"48439","1109.01","4","19100",1292,1 
"48439","1109.01","5","19100",601,1 
"48439","1109.03","1","19100",803,1 
"48439","1109.03","2","19100",668,1 
"48439","1109.05","1","19100",969,1 
"48439","1109.05","2","19100",2223,1 
"48439","1109.05","3","19100",1144,1 
"48439","1109.06","1","19100",700,1 
"48439","1109.06","2","19100",889,1 
"48439","1109.06","3","19100",1646,1 
"48439","1109.06","4","19100",1143,1 
"48439","1109.07","1","19100",1911,1 
"48439","1109.07","2","19100",1082,1 
"48439","1110.03","1","19100",1115,1 
"48439","1110.03","2","19100",698,1 
"48439","1110.03","3","19100",963,1 
"48439","1110.05","1","19100",1822,1 
"48439","1110.05","2","19100",2313,1 
"48439","1110.05","3","19100",1988,1 
"48439","1110.05","4","19100",3081,1 
"48439","1110.08","1","19100",3182,1 
"48439","1110.08","2","19100",763,1 
"48439","1110.08","3","19100",3271,1 
"48439","1110.10","1","19100",1368,1 
"48439","1110.10","2","19100",1473,1 
"48439","1110.11","1","19100",3320,1 
"48439","1110.11","2","19100",5835,1 
"48439","1110.12","1","19100",2008,1 
"48439","1110.12","2","19100",1587,1 
"48439","1110.12","3","19100",4639,1 
"48439","1110.13","1","19100",3696,1 
"48439","1110.13","2","19100",1393,1 
"48439","1110.13","3","19100",2774,1 
"48439","1110.15","1","19100",1248,1 
"48439","1110.15","2","19100",1137,1 
"48439","1110.16","1","19100",5164,1 
"48439","1110.16","2","19100",2575,1 
"48439","1110.16","3","19100",1504,1 
"48439","1110.17","1","19100",3305,1 
"48439","1110.17","2","19100",858,1 
"48439","1110.17","3","19100",3551,1 
"48439","1110.17","4","19100",2560,1 
"48439","1110.18","1","19100",937,1 
"48439","1110.18","2","19100",1282,1 
"48439","1111.02","1","19100",1787,1 
"48439","1111.02","2","19100",800,1 
"48439","1111.02","3","19100",2042,1 
"48439","1111.02","4","19100",1068,1 
"48439","1111.03","1","19100",2322,1 
"48439","1111.03","2","19100",1646,1 
"48439","1111.04","1","19100",1355,1 
"48439","1111.04","2","19100",1465,1 
"48439","1112.02","1","19100",1444,1 
"48439","1112.02","2","19100",1085,1 
"48439","1112.02","3","19100",1292,1 
"48439","1112.02","4","19100",1027,1 
"48439","1112.02","5","19100",1247,1 
"48439","1112.03","1","19100",2018,1 
"48439","1112.03","2","19100",3546,1 
"48439","1112.04","1","19100",2841,1 
"48439","1112.04","2","19100",1881,1 
"48439","1113.01","1","19100",2647,1 
"48439","1113.01","2","19100",1389,1 
"48439","1113.01","3","19100",2996,1 
"48439","1113.01","4","19100",2373,1 
"48439","1113.04","1","19100",833,1 
"48439","1113.04","2","19100",2177,1 
"48439","1113.04","3","19100",1180,1 
"48439","1113.04","4","19100",2722,1 
"48439","1113.06","1","19100",2075,1 
"48439","1113.06","2","19100",1116,1 
"48439","1113.06","3","19100",1527,1 
"48439","1113.07","1","19100",1675,1 
"48439","1113.07","2","19100",1361,1 
"48439","1113.08","1","19100",744,1 
"48439","1113.08","2","19100",852,1 
"48439","1113.09","1","19100",1542,1 
"48439","1113.09","2","19100",1950,1 
"48439","1113.09","3","19100",1221,1 
"48439","1113.10","1","19100",1825,1 
"48439","1113.10","2","19100",2105,1 
"48439","1113.10","3","19100",2692,1 
"48439","1113.10","4","19100",1315,1 
"48439","1113.11","1","19100",4655,1 
"48439","1113.11","2","19100",1469,1 
"48439","1113.12","1","19100",1441,1 
"48439","1113.12","2","19100",784,1 
"48439","1113.12","3","19100",1215,1 
"48439","1113.13","1","19100",1019,1 
"48439","1113.13","2","19100",1474,1 
"48439","1113.13","3","19100",1533,1 
"48439","1113.13","4","19100",1800,1 
"48439","1113.14","1","19100",2641,1 
"48439","1113.14","2","19100",1526,1 
"48439","1114.02","1","19100",867,1 
"48439","1114.02","2","19100",1929,1 
"48439","1114.02","3","19100",1714,1 
"48439","1114.02","4","19100",1429,1 
"48439","1114.04","1","19100",1814,1 
"48439","1114.04","2","19100",1852,1 
"48439","1114.04","3","19100",2628,1 
"48439","1114.04","4","19100",2042,1 
"48439","1114.05","1","19100",873,1 
"48439","1114.05","2","19100",1483,1 
"48439","1114.06","1","19100",2335,1 
"48439","1114.06","2","19100",1372,1 
"48439","1114.07","1","19100",1994,1 
"48439","1114.07","2","19100",1247,1 
"48439","1114.08","1","19100",2260,1 
"48439","1114.08","2","19100",707,1 
"48439","1114.09","1","19100",4101,1 
"48439","1114.09","2","19100",970,1 
"48439","1115.05","1","19100",1777,1 
"48439","1115.05","2","19100",2201,1 
"48439","1115.06","1","19100",1573,1 
"48439","1115.06","2","19100",1571,1 
"48439","1115.06","3","19100",1865,1 
"48439","1115.06","4","19100",772,1 
"48439","1115.13","1","19100",2456,1 
"48439","1115.13","2","19100",1566,1 
"48439","1115.14","1","19100",854,1 
"48439","1115.14","2","19100",2335,1 
"48439","1115.14","3","19100",1803,1 
"48439","1115.14","4","19100",1610,1 
"48439","1115.16","1","19100",2244,1 
"48439","1115.16","2","19100",1979,1 
"48439","1115.16","3","19100",2062,1 
"48439","1115.21","1","19100",1467,1 
"48439","1115.21","2","19100",2789,1 
"48439","1115.21","3","19100",1690,1 
"48439","1115.21","4","19100",2324,1 
"48439","1115.22","1","19100",1036,1 
"48439","1115.22","2","19100",1965,1 
"48439","1115.22","3","19100",1763,1 
