"county","tract","bg","ur","pop10","afact"
"County code","Tract","Block group","Urban/rural","Population (2010)","bg to ur allocation factor"
"55109","1203.00","4","U",1968,0.7942 
"55109","1204.00","1","R",2487,0.6777 
"55109","1204.00","1","U",1183,0.3223 
"55109","1204.00","2","R",1619,0.5554 
"55109","1204.00","2","U",1296,0.4446 
"55109","1204.00","3","R",2288,1 
"55109","1204.00","4","R",1364,0.8317 
"55109","1204.00","4","U",276,0.1683 
"55109","1205.01","1","U",1867,1 
"55109","1205.01","2","R",917,0.5578 
"55109","1205.01","2","U",727,0.4422 
"55109","1205.01","3","R",375,0.1939 
"55109","1205.01","3","U",1559,0.8061 
"55109","1205.02","1","R",272,0.1182 
"55109","1205.02","1","U",2030,0.8818 
"55109","1205.02","2","R",807,0.2784 
"55109","1205.02","2","U",2092,0.7216 
"55109","1206.00","1","R",1723,1 
"55109","1206.00","2","R",1113,1 
"55109","1206.00","3","R",1308,0.9128 
"55109","1206.00","3","U",125,0.0872 
"55109","1206.00","4","R",911,1 
"55109","1206.00","5","R",2389,1 
"55109","1207.00","1","R",1134,1 
"55109","1207.00","2","R",1489,1 
"55109","1207.00","3","R",1203,1 
"55109","1207.00","4","R",743,1 
"55109","1208.00","1","R",970,1 
"55109","1208.00","2","R",1171,1 
"55109","1208.00","3","R",1357,1 
"55109","1208.00","4","R",50,0.0411 
"55109","1208.00","4","U",1166,0.9589 
"55109","1208.00","5","R",26,0.0118 
"55109","1208.00","5","U",2175,0.9882 
"55109","1208.00","6","R",877,0.615 
"55109","1208.00","6","U",549,0.385 
"55109","1209.01","1","R",592,0.2822 
"55109","1209.01","1","U",1506,0.7178 
"55109","1209.01","2","R",216,0.1068 
"55109","1209.01","2","U",1807,0.8932 
"55109","1209.03","1","R",25,0.0047 
"55109","1209.03","1","U",5340,0.9953 
"55109","1209.03","2","R",1414,1 
"55109","1209.03","3","R",1830,1 
"55109","1209.04","1","R",827,1 
"55109","1209.04","2","R",1273,0.9969 
"55109","1209.04","2","U",4,0.0031 
"55109","1209.04","3","R",1932,1 
"55109","1210.00","1","R",83,0.0414 
"55109","1210.00","1","U",1923,0.9586 
"55109","1210.00","2","R",1900,1 
"55109","1210.00","3","R",2034,0.9912 
"55109","1210.00","3","U",18,0.0088 
"55109","1210.00","4","R",1134,1 
"55111","0001.00","1","R",213,0.1636 
"55111","0001.00","1","U",1089,0.8364 
"55111","0001.00","2","R",1419,1 
"55111","0001.00","3","R",1745,0.8558 
"55111","0001.00","3","U",294,0.1442 
"55111","0001.00","4","R",162,0.0873 
"55111","0001.00","4","U",1694,0.9127 
"55111","0002.00","1","R",1257,1 
"55111","0002.00","2","R",899,1 
"55111","0002.00","3","R",1212,1 
"55111","0002.00","4","R",750,1 
"55111","0002.00","5","R",783,1 
"55111","0003.00","1","R",550,0.6366 
"55111","0003.00","1","U",314,0.3634 
"55111","0003.00","2","U",1431,1 
"55111","0003.00","3","R",179,0.1483 
"55111","0003.00","3","U",1028,0.8517 
"55111","0003.00","4","R",187,0.057 
"55111","0003.00","4","U",3096,0.943 
"55111","0004.01","1","R",89,0.0325 
"55111","0004.01","1","U",2649,0.9675 
"55111","0004.01","2","R",194,0.0805 
"55111","0004.01","2","U",2215,0.9195 
"55111","0004.02","1","U",1037,1 
"55111","0004.02","2","R",554,0.3701 
"55111","0004.02","2","U",943,0.6299 
"55111","0004.02","3","U",930,1 
"55111","0005.00","1","R",730,1 
"55111","0005.00","2","R",1145,0.908 
"55111","0005.00","2","U",116,0.092 
"55111","0005.00","3","R",1347,1 
"55111","0006.00","1","R",1546,1 
"55111","0006.00","2","R",212,0.0665 
"55111","0006.00","2","U",2975,0.9335 
"55111","0006.00","3","U",1845,1 
"55111","0007.00","1","R",195,0.0716 
"55111","0007.00","1","U",2530,0.9284 
"55111","0008.00","1","R",1687,1 
"55111","0008.00","2","R",2186,1 
"55111","0009.00","1","R",1341,1 
"55111","0009.00","2","R",1161,1 
"55111","0009.00","3","R",1965,0.8581 
"55111","0009.00","3","U",325,0.1419 
"55111","0010.01","1","R",151,0.0807 
"55111","0010.01","1","U",1720,0.9193 
"55111","0010.01","2","R",314,0.1087 
"55111","0010.01","2","U",2576,0.8913 
"55111","0010.01","3","R",37,0.0187 
"55111","0010.01","3","U",1944,0.9813 
"55111","0010.02","1","R",42,0.0266 
"55111","0010.02","1","U",1534,0.9734 
"55111","0010.02","2","R",214,0.164 
"55111","0010.02","2","U",1091,0.836 
"55111","0011.00","1","R",807,1 
"55111","0011.00","2","R",1586,1 
"55111","0011.00","3","R",1741,1 
"55113","1003.00","1","R",1072,0.6903 
"55113","1003.00","1","U",481,0.3097 
"55113","1003.00","2","R",644,0.3576 
"55113","1003.00","2","U",1157,0.6424 
"55113","1003.00","3","R",252,0.2049 
"55113","1003.00","3","U",978,0.7951 
"55113","1004.00","1","R",705,1 
"55113","1004.00","2","R",884,1 
"55113","1004.00","3","R",616,1 
"55113","1005.00","1","R",816,1 
"55113","1005.00","2","R",672,1 
"55113","1005.00","3","R",640,1 
"55113","1005.00","4","R",550,1 
"55113","1005.00","5","R",716,1 
"55113","1007.00","1","R",786,1 
"55113","1007.00","2","R",868,1 
"55113","1008.00","1","R",1002,1 
"55113","1008.00","2","R",656,1 
"55113","9400.00","1","R",1247,1 
"55113","9400.00","2","R",1160,1 
"55113","9400.00","3","R",655,1 
"55115","1001.00","1","R",715,0.6726 
"55115","1001.00","1","U",348,0.3274 
"55115","1001.00","2","R",962,1 
"55115","1001.00","3","R",583,0.7552 
"55115","1001.00","3","U",189,0.2448 
"55115","1002.00","1","R",785,0.7803 
"55115","1002.00","1","U",221,0.2197 
"55115","1002.00","2","R",489,0.619 
"55115","1002.00","2","U",301,0.381 
"55115","1003.00","1","R",1990,1 
"55115","1003.00","2","R",1195,0.7105 
"55115","1003.00","2","U",487,0.2895 
"55115","1004.00","1","R",112,0.0543 
"55115","1004.00","1","U",1951,0.9457 
"55115","1004.00","2","U",1309,1 
"55115","1004.00","3","U",1277,1 
"55115","1005.00","1","U",1244,1 
"55115","1005.00","2","R",457,0.278 
"55115","1005.00","2","U",1187,0.722 
"55115","1005.00","3","U",2011,1 
"55115","1006.00","1","R",2451,1 
"55115","1006.00","2","R",1789,1 
"55115","1007.00","1","R",1530,1 
"55115","1007.00","2","R",1092,1 
"55115","1007.00","3","R",801,1 
"55115","1008.00","1","R",1190,1 
"55115","1008.00","2","R",1400,1 
"55115","1008.00","3","R",822,1 
"55115","1008.00","4","R",1448,1 
"55115","1009.00","1","R",2161,1 
"55115","1009.00","2","R",957,1 
"55115","1009.00","3","R",702,1 
"55115","1010.00","1","R",2273,0.9991 
"55115","1010.00","1","U",2,0.0009 
"55115","1010.00","2","R",1526,1 
"55115","1011.00","1","R",1628,1 
"55115","1011.00","2","R",1183,0.8462 
"55115","1011.00","2","U",215,0.1538 
"55115","1011.00","3","R",966,1 
"55117","0001.00","1","U",2256,1 
"55117","0001.00","2","U",1571,1 
"55117","0002.01","1","U",1568,1 
"55117","0002.01","2","U",1344,1 
"55117","0002.02","1","U",1984,1 
"55117","0002.02","2","U",2165,1 
"55117","0003.00","1","U",1037,1 
"55117","0003.00","2","U",2613,1 
"55117","0003.00","3","U",1955,1 
"55117","0003.00","4","U",1506,1 
"55117","0004.00","1","U",2681,1 
"55117","0004.00","2","U",1731,1 
"55117","0005.00","1","U",1578,1 
"55117","0005.00","2","U",1203,1 
"55117","0005.00","3","U",1117,1 
"55117","0008.00","1","U",1419,1 
"55117","0008.00","2","U",1529,1 
"55117","0008.00","3","U",2449,1 
"55117","0009.00","1","U",1544,1 
"55117","0009.00","2","U",1713,1 
"55117","0009.00","3","U",1869,1 
"55117","0010.00","1","U",2414,1 
"55117","0010.00","2","U",961,1 
"55117","0010.00","3","U",1975,1 
"55117","0010.00","4","U",2065,1 
"55117","0011.00","1","U",1979,1 
"55117","0011.00","2","U",1648,1 
"55117","0101.00","1","R",1489,0.9726 
"55117","0101.00","1","U",42,0.0274 
"55117","0102.00","1","R",1207,0.5008 
"55117","0102.00","1","U",1203,0.4992 
"55117","0102.00","2","R",316,0.1444 
"55117","0102.00","2","U",1872,0.8556 
"55117","0103.00","1","R",630,1 
"55117","0103.00","2","R",1578,1 
"55117","0103.00","3","R",893,1 
"55117","0104.00","1","R",1330,1 
"55117","0104.00","2","R",1292,1 
"55117","0105.01","1","R",1408,0.7715 
"55117","0105.01","1","U",417,0.2285 
"55117","0105.01","2","R",37,0.0391 
"55117","0105.01","2","U",909,0.9609 
"55117","0105.01","3","R",96,0.0664 
"55117","0105.01","3","U",1349,0.9336 
"55117","0105.01","4","R",86,0.0467 
"55117","0105.01","4","U",1756,0.9533 
"55117","0105.01","5","U",1856,1 
"55117","0105.02","1","R",216,0.1459 
"55117","0105.02","1","U",1264,0.8541 
"55117","0105.02","2","R",750,0.3754 
"55117","0105.02","2","U",1248,0.6246 
"55117","0106.01","1","U",2247,1 
"55117","0106.01","2","U",1284,1 
"55117","0106.01","3","U",2063,1 
"55117","0106.02","1","R",779,0.3028 
"55117","0106.02","1","U",1794,0.6972 
"55117","0106.02","2","R",872,0.7148 
"55117","0106.02","2","U",348,0.2852 
"55117","0107.00","1","U",2294,1 
"55117","0107.00","2","R",540,0.1568 
"55117","0107.00","2","U",2903,0.8432 
"55117","0107.00","3","R",151,0.0613 
"55117","0107.00","3","U",2314,0.9387 
"55117","0108.00","1","R",517,0.3656 
"55117","0108.00","1","U",897,0.6344 
"55117","0108.00","2","R",360,0.172 
"55117","0108.00","2","U",1733,0.828 
"55117","0109.00","1","R",1297,1 
"55117","0109.00","2","R",1770,0.9262 
"55117","0109.00","2","U",141,0.0738 
"55117","0110.00","1","R",1132,1 
"55117","0110.00","2","R",1622,1 
"55117","0111.00","1","R",2750,1 
"55117","0111.00","2","R",1421,1 
"55117","0112.00","1","R",1002,1 
"55117","0112.00","2","R",934,1 
"55117","0112.00","3","R",1679,1 
"55117","0113.00","1","R",1300,0.8497 
"55117","0113.00","1","U",230,0.1503 
"55117","0113.00","2","R",1166,1 
"55117","0113.00","3","R",129,0.0515 
"55117","0113.00","3","U",2374,0.9485 
"55117","0113.00","4","R",1922,1 
"55117","0114.00","1","U",1376,1 
"55117","0114.00","2","U",1048,1 
"55119","9601.00","1","R",1184,1 
"55119","9601.00","2","R",1603,1 
"55119","9601.00","3","R",1503,1 
"55119","9602.00","1","R",897,1 
"55119","9602.00","2","R",1434,1 
"55119","9603.00","1","R",955,1 
"55119","9603.00","2","R",1126,1 
"55119","9603.00","3","R",920,1 
"55119","9604.00","1","R",1266,1 
"55119","9604.00","2","R",1939,0.7347 
"55119","9604.00","2","U",700,0.2653 
"55119","9604.00","3","R",66,0.0696 
"55119","9604.00","3","U",882,0.9304 
"55119","9605.00","1","U",662,1 
"55119","9605.00","2","R",95,0.0736 
"55119","9605.00","2","U",1195,0.9264 
"55119","9605.00","3","R",230,0.2748 
"55119","9605.00","3","U",607,0.7252 
"55119","9606.00","1","R",1340,1 
"55119","9606.00","2","R",886,1 
"55119","9606.00","3","R",1199,1 
"55121","1001.00","1","R",857,1 
"55121","1001.00","2","R",1391,1 
"55121","1001.00","3","R",1014,1 
"55121","1002.00","1","R",1305,1 
"55121","1002.00","2","R",2004,1 
"55121","1003.00","1","R",1184,1 
"55121","1003.00","2","R",1271,1 
"55121","1004.00","1","R",1547,1 
"55121","1004.00","2","R",1708,1 
"55121","1004.00","3","R",657,1 
"55121","1005.00","1","R",932,1 
"55121","1005.00","2","R",1234,1 
"55121","1005.00","3","R",925,1 
"55121","1006.00","1","R",196,0.1596 
"55121","1006.00","1","U",1032,0.8404 
"55121","1006.00","2","R",861,0.4937 
"55121","1006.00","2","U",883,0.5063 
"55121","1006.00","3","R",22,0.02 
"55121","1006.00","3","U",1078,0.98 
"55121","1007.00","1","R",2418,1 
"55121","1007.00","2","R",1596,1 
"55121","1007.00","3","R",1031,1 
"55121","1008.00","1","R",1257,1 
"55121","1008.00","2","R",774,1 
"55121","1008.00","3","R",1639,1 
"55123","9601.00","1","R",1189,1 
"55123","9601.00","2","R",1765,1 
"55123","9601.00","3","R",1312,1 
"55123","9602.00","1","R",1043,1 
"55123","9602.00","2","R",1247,1 
"55123","9602.00","3","R",1106,1 
"55123","9602.00","4","R",790,1 
"55123","9603.00","1","R",705,1 
"55123","9603.00","2","R",1239,1 
"55123","9603.00","3","R",1228,1 
"55123","9603.00","4","R",1135,1 
"55123","9604.00","1","R",337,0.3092 
"55123","9604.00","1","U",753,0.6908 
"55123","9604.00","2","U",950,1 
"55123","9604.00","3","R",313,0.334 
"55123","9604.00","3","U",624,0.666 
"55123","9604.00","4","R",143,0.0753 
"55123","9604.00","4","U",1756,0.9247 
"55123","9605.00","1","R",756,1 
"55123","9605.00","2","R",915,1 
"55123","9605.00","3","R",1178,1 
"55123","9605.00","4","R",658,1 
"55123","9606.00","1","R",852,1 
"55123","9606.00","2","R",1703,0.9918 
"55123","9606.00","2","U",14,0.0082 
"55123","9606.00","3","R",2045,1 
"55123","9607.00","1","R",943,1 
"55123","9607.00","2","R",1062,0.8669 
"55123","9607.00","2","U",163,0.1331 
"55123","9607.00","3","R",716,1 
"55123","9607.00","4","R",1133,1 
"55125","9400.00","1","R",1131,1 
"55125","9400.00","2","R",2342,1 
"55125","9502.00","1","R",1039,1 
"55125","9502.00","2","R",1416,1 
"55125","9502.00","3","R",1685,1 
"55125","9505.00","1","R",1415,1 
"55125","9505.00","2","R",1401,1 
"55125","9505.00","3","R",1056,1 
"55125","9505.00","4","R",969,1 
"55125","9505.00","5","R",931,1 
"55125","9506.00","1","R",1261,1 
"55125","9506.00","2","R",1406,1 
"55125","9506.00","3","R",1072,1 
"55125","9507.00","1","R",1012,1 
"55125","9507.00","2","R",1677,1 
"55125","9507.00","3","R",1617,1 
"55127","0001.01","1","R",354,0.3371 
"55127","0001.01","1","U",696,0.6629 
"55127","0001.01","2","R",491,0.6877 
"55127","0001.01","2","U",223,0.3123 
"55127","0001.01","3","R",28,0.0137 
"55127","0001.01","3","U",2020,0.9863 
"55127","0001.01","4","R",111,0.0867 
"55127","0001.01","4","U",1169,0.9133 
"55127","0001.01","5","R",77,0.0845 
"55127","0001.01","5","U",834,0.9155 
"55127","0001.02","1","R",1281,0.9946 
"55127","0001.02","1","U",7,0.0054 
"55127","0001.02","2","R",189,0.1703 
"55127","0001.02","2","U",921,0.8297 
"55127","0002.00","1","R",1127,1 
"55127","0002.00","2","R",1069,1 
"55127","0002.00","3","R",1419,0.643 
"55127","0002.00","3","U",788,0.357 
"55127","0002.00","4","R",1400,1 
"55127","0002.00","5","R",753,1 
"55127","0003.01","1","R",804,1 
"55127","0003.01","2","R",605,1 
"55127","0003.01","3","R",380,1 
"55127","0003.01","4","R",764,1 
"55127","0003.01","5","R",587,1 
"55127","0003.02","1","R",185,1 
"55127","0003.02","2","R",766,1 
"55127","0003.02","3","R",739,0.721 
"55127","0003.02","3","U",286,0.279 
"55127","0003.02","4","R",641,0.3959 
"55127","0003.02","4","U",978,0.6041 
"55127","0003.02","5","R",1332,0.7624 
"55127","0003.02","5","U",415,0.2376 
"55127","0003.02","6","R",883,1 
"55127","0004.00","1","U",752,1 
"55127","0004.00","2","R",158,0.0891 
"55127","0004.00","2","U",1615,0.9109 
"55127","0004.00","3","U",621,1 
"55127","0004.00","4","U",709,1 
"55127","0005.01","1","U",2624,1 
"55127","0005.01","2","U",1142,1 
"55127","0005.02","1","R",144,0.0915 
"55127","0005.02","1","U",1430,0.9085 
"55127","0005.02","2","U",1013,1 
"55127","0005.02","3","U",1088,1 
"55127","0006.00","1","R",692,0.6378 
"55127","0006.00","1","U",393,0.3622 
"55127","0006.00","2","R",523,0.252 
"55127","0006.00","2","U",1552,0.748 
"55127","0006.00","3","R",1038,1 
"55127","0006.00","4","R",1443,1 
"55127","0007.01","1","R",171,0.2368 
"55127","0007.01","1","U",551,0.7632 
"55127","0007.01","2","R",117,0.1169 
"55127","0007.01","2","U",884,0.8831 
"55127","0007.01","3","R",13,0.0054 
"55127","0007.01","3","U",2385,0.9946 
"55127","0007.02","1","R",68,0.0556 
"55127","0007.02","1","U",1154,0.9444 
"55127","0007.02","2","U",970,1 
"55127","0007.02","3","R",29,0.0247 
"55127","0007.02","3","U",1147,0.9753 
"55127","0007.02","4","U",1245,1 
"55127","0008.00","1","R",967,0.6477 
"55127","0008.00","1","U",526,0.3523 
"55127","0008.00","2","R",227,0.2438 
"55127","0008.00","2","U",704,0.7562 
"55127","0008.00","3","U",521,1 
"55127","0008.00","4","R",898,0.9523 
"55127","0008.00","4","U",45,0.0477 
"55127","0008.00","5","R",593,0.8644 
"55127","0008.00","5","U",93,0.1356 
"55127","0009.01","1","R",141,0.0713 
"55127","0009.01","1","U",1837,0.9287 
"55127","0009.01","2","U",939,1 
"55127","0009.01","3","U",1449,1 
"55127","0009.01","4","R",455,0.2824 
"55127","0009.01","4","U",1156,0.7176 
"55127","0009.02","1","U",1911,1 
"55127","0009.02","2","U",1519,1 
"55127","0010.00","1","R",1227,1 
"55127","0010.00","2","R",642,1 
"55127","0010.00","3","R",1437,1 
"55127","0010.00","4","R",741,0.3829 
"55127","0010.00","4","U",1194,0.6171 
"55127","0015.01","1","R",245,0.2229 
"55127","0015.01","1","U",854,0.7771 
"55127","0015.01","2","R",181,0.1338 
"55127","0015.01","2","U",1172,0.8662 
"55127","0015.01","3","R",623,1 
"55127","0015.02","1","U",865,1 
"55127","0015.02","2","R",40,0.0307 
"55127","0015.02","2","U",1264,0.9693 
"55127","0015.02","3","U",976,1 
"55127","0015.02","4","U",883,1 
"55127","0015.02","5","U",737,1 
"55127","0015.02","6","U",614,1 
"55127","0016.02","1","U",1120,1 
"55127","0016.02","2","U",1046,1 
"55127","0016.02","3","R",100,0.0405 
"55127","0016.02","3","U",2372,0.9595 
"55127","0016.02","4","R",981,0.9761 
"55127","0016.02","4","U",24,0.0239 
"55127","0016.03","1","R",187,0.0988 
"55127","0016.03","1","U",1706,0.9012 
"55127","0016.03","2","R",332,0.4181 
"55127","0016.03","2","U",462,0.5819 
"55127","0016.04","1","R",223,0.1565 
"55127","0016.04","1","U",1202,0.8435 
"55127","0016.04","2","U",714,1 
"55127","0016.04","3","R",458,0.3107 
"55127","0016.04","3","U",1016,0.6893 
"55127","0016.04","4","R",18,0.0125 
"55127","0016.04","4","U",1425,0.9875 
"55127","0017.01","1","R",1046,0.6433 
"55127","0017.01","1","U",580,0.3567 
"55127","0017.01","2","R",262,0.4572 
"55127","0017.01","2","U",311,0.5428 
"55127","0017.01","3","R",119,0.0759 
"55127","0017.01","3","U",1448,0.9241 
"55127","0017.01","4","R",75,0.0724 
"55127","0017.01","4","U",961,0.9276 
"55127","0017.01","5","R",178,0.1764 
"55127","0017.01","5","U",831,0.8236 
"55127","0017.02","1","R",1082,1 
"55127","0017.02","2","R",667,1 
"55127","0017.02","3","R",328,0.2616 
"55127","0017.02","3","U",926,0.7384 
"55127","0017.02","4","R",105,0.0445 
"55127","0017.02","4","U",2254,0.9555 
"55129","9501.00","1","R",826,1 
"55129","9501.00","2","R",638,1 
"55129","9501.00","3","R",580,1 
"55129","9502.00","1","R",956,1 
"55129","9502.00","2","R",811,1 
"55129","9503.00","1","R",1163,1 
"55129","9503.00","2","R",906,1 
"55129","9503.00","3","R",622,1 
"55129","9505.00","1","R",1455,1 
"55129","9505.00","2","R",411,0.2119 
"55129","9505.00","2","U",1529,0.7881 
"55129","9505.00","3","R",626,0.3672 
"55129","9505.00","3","U",1079,0.6328 
"55129","9506.00","1","R",1302,0.9525 
"55129","9506.00","1","U",65,0.0475 
"55129","9506.00","2","R",992,1 
"55129","9506.00","3","R",1055,1 
"55129","9506.00","4","R",895,1 
"55131","4001.02","1","R",163,0.0664 
"55131","4001.02","1","U",2292,0.9336 
"55131","4001.02","2","U",1476,1 
"55131","4001.03","1","R",1152,1 
"55131","4001.03","2","R",826,1 
"55131","4001.03","3","R",2036,1 
"55131","4001.04","1","R",495,0.3278 
"55131","4001.04","1","U",1015,0.6722 
"55131","4001.04","2","R",2117,1 
"55131","4001.04","3","R",1257,0.602 
"55131","4001.04","3","U",831,0.398 
"55131","4101.00","1","R",270,0.2621 
"55131","4101.00","1","U",760,0.7379 
"55131","4101.00","2","R",148,0.0806 
"55131","4101.00","2","U",1688,0.9194 
"55131","4101.00","3","R",216,0.1729 
"55131","4101.00","3","U",1033,0.8271 
"55131","4101.00","4","R",417,0.4427 
"55131","4101.00","4","U",525,0.5573 
"55131","4201.03","1","R",577,0.6527 
"55131","4201.03","1","U",307,0.3473 
"55131","4201.03","2","R",649,0.5938 
"55131","4201.03","2","U",444,0.4062 
"55131","4201.03","3","R",160,0.1745 
"55131","4201.03","3","U",757,0.8255 
"55131","4201.03","4","R",197,0.0866 
"55131","4201.03","4","U",2077,0.9134 
"55131","4201.03","5","U",871,1 
"55131","4201.04","1","R",1917,0.9964 
"55131","4201.04","1","U",7,0.0036 
"55131","4201.04","2","R",193,0.1426 
"55131","4201.04","2","U",1160,0.8574 
"55131","4201.04","3","R",103,0.0566 
"55131","4201.04","3","U",1716,0.9434 
"55131","4201.05","1","U",1479,1 
"55131","4201.05","2","U",2244,1 
"55131","4201.05","3","U",948,1 
"55131","4201.06","1","U",2179,1 
"55131","4201.06","2","U",1440,1 
"55131","4202.00","1","U",793,1 
"55131","4202.00","2","U",672,1 
"55131","4202.00","3","U",1025,1 
"55131","4202.00","4","U",2219,1 
"55131","4202.00","5","U",699,1 
"55131","4203.00","1","U",1717,1 
"55131","4203.00","2","U",1034,1 
"55131","4203.00","3","U",1920,1 
"55131","4203.00","4","U",1202,1 
"55131","4204.01","1","U",570,1 
"55131","4204.01","2","U",1363,1 
"55131","4204.02","1","U",947,1 
"55131","4204.02","2","U",1146,1 
"55131","4301.00","1","R",2169,1 
"55131","4301.00","2","R",968,1 
"55131","4301.00","3","R",2527,1 
"55131","4401.03","1","R",252,0.1039 
"55131","4401.03","1","U",2173,0.8961 
"55131","4401.03","2","R",392,0.1632 
"55131","4401.03","2","U",2010,0.8368 
"55131","4401.04","1","R",292,0.2207 
"55131","4401.04","1","U",1031,0.7793 
"55131","4401.04","2","U",845,1 
"55131","4401.04","3","R",101,0.0293 
"55131","4401.04","3","U",3345,0.9707 
"55131","4401.05","1","R",553,0.2772 
"55131","4401.05","1","U",1442,0.7228 
"55131","4401.05","2","R",751,0.5592 
"55131","4401.05","2","U",592,0.4408 
"55131","4401.06","1","R",2376,1 
"55131","4401.06","2","R",1371,1 
"55131","4402.00","1","U",1130,1 
"55131","4402.00","2","U",902,1 
"55131","4402.00","3","U",1119,1 
"55131","4402.00","4","U",889,1 
"55131","4501.03","1","R",282,0.1364 
"55131","4501.03","1","U",1785,0.8636 
"55131","4501.03","2","R",1039,0.3416 
"55131","4501.03","2","U",2003,0.6584 
"55131","4501.04","1","R",451,0.2955 
"55131","4501.04","1","U",1075,0.7045 
"55131","4501.04","2","R",614,0.1913 
"55131","4501.04","2","U",2596,0.8087 
"55131","4501.04","3","R",1528,1 
"55131","4501.05","1","R",1939,1 
"55131","4501.05","2","R",246,0.379 
"55131","4501.05","2","U",403,0.621 
"55131","4501.06","1","R",48,0.0215 
"55131","4501.06","1","U",2187,0.9785 
"55131","4501.06","2","R",7,0.0037 
"55131","4501.06","2","U",1892,0.9963 
"55131","4501.06","3","R",1341,0.7409 
"55131","4501.06","3","U",469,0.2591 
"55131","4601.01","1","R",1809,0.7952 
"55131","4601.01","1","U",466,0.2048 
"55131","4601.01","2","R",801,0.6481 
"55131","4601.01","2","U",435,0.3519 
"55131","4601.01","3","R",818,0.2973 
"55131","4601.01","3","U",1933,0.7027 
"55131","4601.02","1","R",480,0.2909 
"55131","4601.02","1","U",1170,0.7091 
"55131","4601.02","2","R",137,0.1384 
"55131","4601.02","2","U",853,0.8616 
"55131","4601.02","3","R",377,0.4649 
"55131","4601.02","3","U",434,0.5351 
"55131","4601.02","4","R",1216,0.7662 
"55131","4601.02","4","U",371,0.2338 
"55131","4701.00","1","R",825,1 
"55131","4701.00","2","R",98,0.0593 
"55131","4701.00","2","U",1554,0.9407 
"55131","4701.00","3","R",455,0.2531 
"55131","4701.00","3","U",1343,0.7469 
"55131","4701.00","4","R",882,1 
"55131","4702.02","1","U",2295,1 
"55131","4702.02","2","U",1183,1 
"55131","4702.02","3","U",1313,1 
"55131","4702.02","4","U",1487,1 
"55131","4702.03","1","R",126,0.1114 
"55131","4702.03","1","U",1005,0.8886 
"55131","4702.03","2","U",1518,1 
"55131","4702.03","3","R",306,0.1921 
"55131","4702.03","3","U",1287,0.8079 
"55131","4702.04","1","R",131,0.0303 
"55131","4702.04","1","U",4195,0.9697 
"55133","2001.01","1","U",685,1 
"55133","2001.01","2","U",1431,1 
"55133","2001.01","3","U",1322,1 
"55133","2001.01","4","U",1042,1 
"55133","2001.02","1","U",1287,1 
"55133","2001.02","2","U",1000,1 
"55133","2001.02","3","U",1084,1 
"55133","2001.02","4","U",1481,1 
"55133","2001.03","1","U",1294,1 
"55133","2001.03","2","U",787,1 
"55133","2001.03","3","U",1041,1 
"55133","2002.01","1","U",1549,1 
"55133","2002.01","2","U",2046,1 
"55133","2002.02","1","U",1640,1 
"55133","2002.02","2","U",692,1 
"55133","2002.02","3","U",1874,1 
"55133","2003.00","1","R",913,0.958 
"55133","2003.00","1","U",40,0.042 
"55133","2003.00","2","R",111,0.1609 
"55133","2003.00","2","U",579,0.8391 
"55133","2003.00","3","R",554,0.4805 
"55133","2003.00","3","U",599,0.5195 
"55133","2003.00","4","R",399,0.2887 
"55133","2003.00","4","U",983,0.7113 
"55133","2004.00","1","U",2445,1 
"55133","2004.00","2","U",1023,1 
"55133","2004.00","3","U",1993,1 
"55133","2004.00","4","R",349,0.3113 
"55133","2004.00","4","U",772,0.6887 
"55133","2005.00","1","U",2036,1 
"55133","2005.00","2","U",1701,1 
"55133","2005.00","3","U",1930,1 
"55133","2006.00","1","U",934,1 
"55133","2006.00","2","U",907,1 
"55133","2007.00","1","U",785,1 
"55133","2007.00","2","U",1380,1 
"55133","2007.00","3","U",1643,1 
"55133","2008.01","1","R",154,0.1207 
"55133","2008.01","1","U",1122,0.8793 
"55133","2008.01","2","U",1433,1 
"55133","2008.01","3","U",1201,1 
"55133","2008.01","4","U",1204,1 
"55133","2008.03","1","R",181,0.1312 
"55133","2008.03","1","U",1199,0.8688 
"55133","2008.03","2","U",1841,1 
"55133","2008.03","3","U",1272,1 
"55133","2008.04","1","U",1094,1 
"55133","2008.04","2","U",1359,1 
"55133","2008.04","3","U",1171,1 
"55133","2009.01","1","U",1397,1 
"55133","2009.01","2","U",1432,1 
"55133","2009.01","3","U",1103,1 
"55133","2009.02","1","U",1132,1 
"55133","2009.02","2","U",698,1 
"55133","2009.02","3","U",698,1 
"55133","2009.02","4","U",1477,1 
"55133","2010.00","1","U",1104,1 
"55133","2010.00","2","U",738,1 
"55133","2010.00","3","U",1364,1 
"55133","2010.00","4","U",964,1 
"55133","2010.00","5","U",1164,1 
"55133","2010.00","6","U",693,1 
"55133","2011.01","1","U",671,1 
"55133","2011.01","2","U",1015,1 
"55133","2011.01","3","U",1658,1 
"55133","2011.01","4","U",1312,1 
"55133","2011.02","1","U",1081,1 
"55133","2011.02","2","U",1119,1 
"55133","2011.02","3","U",667,1 
"55133","2012.01","1","U",822,1 
"55133","2012.01","2","U",1297,1 
"55133","2012.02","1","U",2334,1 
"55133","2012.02","2","U",1628,1 
"55133","2012.02","3","U",2070,1 
"55133","2012.03","1","U",1639,1 
"55133","2012.03","2","U",1594,1 
"55133","2013.00","1","U",804,1 
"55133","2013.00","2","R",149,0.1011 
"55133","2013.00","2","U",1325,0.8989 
